TIPO,NUMERO,FECHA,FECHA VENCIMIENTO,CLIENTE,ORDEN COMPRA,VENDEDOR,DISTRIBUIDOR,SUCURSAL,CENTRO COSTO,PRODUCTO,DESCRIPCION,CANTIDAD,PRECIO UNITARIO,DESCUENTO,NETO,CUENTA,FAMILIA,SEMANA,AÑO
Boleta Electrónica,1133,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,10400,QUESO TROZADO VACIO 500,2,"$7,100.00",16,14200,4101005,\Quesos,20,2024
Boleta Electrónica,1133,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,25,"$3,053.00",0,76325,4101004,\Empanadas,20,2024
Boleta Electrónica,1133,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,4,"$2,051.00",0,8204,4101006,\Bebidas,20,2024
Boleta Electrónica,1133,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,5,"$2,081.00",0,10405,4101007,\Papayas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,13,"$5,462.00",16,71006,4101005,\Quesos,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,171,"$2,446.00",0,418266,4101004,\Empanadas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,60,"$2,100.00",135,126000,4101004,\Empanadas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,11,"$1,527.00",0,16797,4101006,\Bebidas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$7,142.00",0,28568,4101007,\Papayas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,3,"$3,360.00",135,10080,4101007,\Papayas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,4,"$2,941.00",0,11764,4101007,\Papayas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,28,"$1,532.00",0,42896,4101007,\Papayas,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",1,$588.00,0,588,4101002,\Otros,20,2024
Boleta Electrónica,1151,15/05/2024,15/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,5000,TE-CAFE,2,"$1,261.00",0,2522,4101006,\Bebidas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,1.04E+04,QUESO TROZADO VACIO 500,23,"$5,462.00",16,125626,4101005,\Quesos,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO FRITA,310,"$2,382.00",0,738420,4101004,\Empanadas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,78,"$2,015.00",135,157170,4101004,\Empanadas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,50,"$1,592.00",0,79600,4101006,\Bebidas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,5,$924.00,0,4620,4101006,\Bebidas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$7,143.00",0,28572,4101007,\Papayas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,2,"$3,360.00",135,6720,4101007,\Papayas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,4,"$3,361.00",135,13444,4101007,\Papayas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,4,"$2,941.00",0,11764,4101007,\Papayas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,66,"$1,597.00",0,105402,4101007,\Papayas,20,2024
Boleta Electrónica,1160,15/05/2024,15/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,18,"$1,639.00",0,29502,4101007,\Papayas,20,2024
Boleta Electrónica,1134,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,80100,EMPANADA DE QUESO FRITA,36,"$3,222.00",0,115992,4101004,\Empanadas,20,2024
Boleta Electrónica,1134,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,1,"$1,969.00",0,1969,4101007,\Papayas,20,2024
Boleta Electrónica,1134,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,5,"$2,102.00",0,10510,4101007,\Papayas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,10,"$5,461.00",16,54610,4101005,\Quesos,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,180,"$2,523.00",0,454140,4101004,\Empanadas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,96,"$2,088.00",135,200448,4101004,\Empanadas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,14,"$1,538.00",0,21532,4101006,\Bebidas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,5,"$3,361.00",135,16805,4101007,\Papayas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,1,"$3,361.00",135,3361,4101007,\Papayas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,24,"$1,575.00",0,37800,4101007,\Papayas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,18,"$1,633.00",0,29394,4101007,\Papayas,20,2024
Boleta Electrónica,1152,16/05/2024,16/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,5.00E+03,TE-CAFE,5,"$1,261.00",0,6305,4101006,\Bebidas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,18,"$5,462.00",16,98316,4101005,\Quesos,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,332,"$2,376.00",0,788832,4101004,\Empanadas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,72,"$2,007.00",135,144504,4101004,\Empanadas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,42,"$1,599.00",0,67158,4101006,\Bebidas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,9,$923.00,0,8307,4101006,\Bebidas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,5,"$7,143.00",0,35715,4101007,\Papayas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,6,"$3,361.00",135,20166,4101007,\Papayas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,9,"$3,361.00",135,30249,4101007,\Papayas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,6,"$2,941.00",0,17646,4101007,\Papayas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,66,"$1,585.00",0,104610,4101007,\Papayas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,29,"$1,601.00",0,46429,4101007,\Papayas,20,2024
Boleta Electrónica,1161,16/05/2024,16/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,6.05E+04,PRODUCTOS VARIOS,1,$1.00,0,1,4101002,\Otros,20,2024
Boleta Electrónica,1135,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,10400,QUESO TROZADO VACIO 500,1,"$7,102.00",16,7102,4101005,\Quesos,20,2024
Boleta Electrónica,1135,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,80100,EMPANADA DE QUESO FRITA,37,"$3,126.00",0,115662,4101004,\Empanadas,20,2024
Boleta Electrónica,1135,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,6,"$2,059.00",0,12354,4101007,\Papayas,20,2024
Boleta Electrónica,1135,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,3,"$2,081.00",0,6243,4101007,\Papayas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,1.04E+04,QUESO TROZADO VACIO 500,18,"$5,462.00",16,98316,4101005,\Quesos,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO FRITA,180,"$2,688.00",0,483840,4101004,\Empanadas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,8.01E+04,EMPANADA DE QUESO CRUDA,92,"$2,077.00",135,191084,4101004,\Empanadas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,7,"$1,763.00",0,12341,4101006,\Bebidas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$9,286.00",0,9286,4101007,\Papayas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,361.00",135,3361,4101007,\Papayas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,1,"$2,941.00",0,2941,4101007,\Papayas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,31,"$1,610.00",0,49910,4101007,\Papayas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,2,"$1,525.00",0,3050,4101007,\Papayas,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",1,$588.00,0,588,4101002,\Otros,20,2024
Boleta Electrónica,1153,17/05/2024,17/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,5000,TE-CAFE,6,"$1,120.00",0,6720,4101006,\Bebidas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,29,"$5,462.00",16,158398,4101005,\Quesos,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO FRITA,409,"$2,376.00",0,971784,4101004,\Empanadas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,8.01E+04,EMPANADA DE QUESO CRUDA,108,"$2,039.00",135,220212,4101004,\Empanadas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,74,"$1,591.00",0,117734,4101006,\Bebidas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,7,$924.00,0,6468,4101006,\Bebidas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,3,"$7,143.00",0,21429,4101007,\Papayas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,9,"$3,361.00",135,30249,4101007,\Papayas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,11,"$3,361.00",135,36971,4101007,\Papayas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,2,"$2,941.00",0,5882,4101007,\Papayas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,81,"$1,585.00",0,128385,4101007,\Papayas,20,2024
Boleta Electrónica,1162,17/05/2024,17/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,17,"$1,654.00",0,28118,4101007,\Papayas,20,2024
Boleta Electrónica,1136,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,24,"$3,112.00",0,74688,4101004,\Empanadas,20,2024
Boleta Electrónica,1136,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,3,"$2,081.00",0,6243,4101006,\Bebidas,20,2024
Boleta Electrónica,1136,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,1,"$2,081.00",0,2081,4101007,\Papayas,20,2024
Boleta Electrónica,1136,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,2,"$2,082.00",0,4164,4101007,\Papayas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,10,"$5,623.00",16,56230,4101005,\Quesos,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,94,"$2,731.00",0,256714,4101004,\Empanadas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,66,"$2,106.00",135,138996,4101004,\Empanadas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,1,"$1,508.00",0,1508,4101006,\Bebidas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,4,"$8,750.00",0,35000,4101007,\Papayas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$4,370.00",135,4370,4101007,\Papayas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,7,"$1,673.00",0,11711,4101007,\Papayas,20,2024
Boleta Electrónica,1154,18/05/2024,18/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,5.00E+03,TE-CAFE,1,"$1,261.00",0,1261,4101006,\Bebidas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,35,"$5,462.00",16,191170,4101005,\Quesos,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80100,EMPANADA DE QUESO FRITA,613,"$2,355.00",0,1443615,4101004,\Empanadas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,80101,EMPANADA DE QUESO CRUDA,156,"$1,994.00",135,311064,4101004,\Empanadas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,120,"$1,595.00",0,191400,4101006,\Bebidas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,27,$925.00,0,24975,4101006,\Bebidas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,PAPAYA AL JUGO 1000 GR,12,"$6,968.00",0,83616,4101007,\Papayas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,27,"$3,361.00",135,90747,4101007,\Papayas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC LIGHT,3,"$3,361.00",135,10083,4101007,\Papayas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,11,"$2,941.00",0,32351,4101007,\Papayas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC,122,"$1,598.00",0,194956,4101007,\Papayas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 300 CC LIGHT,50,"$1,586.00",0,79300,4101007,\Papayas,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,PVEENV001,"BOLSAS REUTILIZABLE TNT, ESTAMPADA",3,$588.00,0,1764,4101002,\Otros,20,2024
Boleta Electrónica,1163,18/05/2024,18/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,60500,PRODUCTOS VARIOS,1,$1.00,0,1,4101002,\Otros,20,2024
Boleta Electrónica,1137,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,80100,EMPANADA DE QUESO FRITA,100,"$3,182.00",0,318200,4101004,\Empanadas,20,2024
Boleta Electrónica,1137,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO CRUDA,18,"$2,607.00",135,46926,4101004,\Empanadas,20,2024
Boleta Electrónica,1137,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.80E+16,BEBIDA GASEOSA,1,"$2,080.00",0,2080,4101006,\Bebidas,20,2024
Boleta Electrónica,1137,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$9,285.00",0,9285,4101007,\Papayas,20,2024
Boleta Electrónica,1137,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,MERMELADA PAPAYA 440 GR,4,"$3,824.00",0,15294,4101007,\Papayas,20,2024
Boleta Electrónica,1137,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,14,"$2,073.00",0,29022,4101007,\Papayas,20,2024
Boleta Electrónica,1203,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Pagina Web,Web,80101,EMPANADA DE QUESO CRUDA,12,"$1,961.00",0,23529,4101004,\Empanadas,20,2024
Boleta Electrónica,1203,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,647.00",0,7647,4101007,\Papayas,20,2024
Boleta Electrónica,1203,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Pagina Web,Web,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,445.00",0,3445,4101007,\Papayas,20,2024
Boleta Electrónica,1203,19/05/2024,19/5/2024,Cliente Boleta,,---,---,Pagina Web,Web,60501,DESPACHO WEB,1,"$3,500.00",0,3500,4201004,\Otros,20,2024
Boleta Electrónica,1138,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,8.01E+04,EMPANADA DE QUESO FRITA,8,"$2,947.00",0,23576,4101004,\Empanadas,21,2024
Boleta Electrónica,1138,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Cocina Ciega I,Cocina Ciega I,7.81E+16,NECTAR PAPAYA 300 CC,4,"$2,081.00",0,8323,4101007,\Papayas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,10400,QUESO TROZADO VACIO 500,7,"$5,462.00",16,38234,4101005,\Quesos,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80100,EMPANADA DE QUESO FRITA,61,"$2,702.00",0,164822,4101004,\Empanadas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,80101,EMPANADA DE QUESO CRUDA,30,"$2,046.00",135,61380,4101004,\Empanadas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.80E+16,BEBIDA GASEOSA,3,"$1,939.00",0,5817,4101006,\Bebidas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,PAPAYA AL JUGO 1000 GR,1,"$7,142.00",0,7142,4101007,\Papayas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 1000 CC,5,"$3,361.00",135,16805,4101007,\Papayas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,MERMELADA PAPAYA 440 GR,3,"$2,941.00",0,8823,4101007,\Papayas,21,2024
Boleta Electrónica,1155,20/05/2024,20/5/2024,Cliente Boleta,,---,---,Food Truck,F.T Esc. Militar,7.81E+16,NECTAR PAPAYA 300 CC,7,"$1,729.00",0,12103,4101007,\Papayas,21,2024
Boleta Electrónica,1173,20/05/2024,20/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,10400,QUESO TROZADO VACIO 500,22,"$5,462.00",16,120164,4101005,\Quesos,21,2024
Boleta Electrónica,1173,20/05/2024,20/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA GASEOSA,45,"$1,547.00",0,69615,4101006,\Bebidas,21,2024
Boleta Electrónica,1173,20/05/2024,20/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.80E+16,BEBIDA AGUA MINERAL,5,$924.00,0,4620,4101006,\Bebidas,21,2024
Boleta Electrónica,1173,20/05/2024,20/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,NECTAR PAPAYA 1000 CC,1,"$3,364.00",135,3364,4101007,\Papayas,21,2024
Boleta Electrónica,1173,20/05/2024,20/5/2024,Cliente Boleta,,---,---,MUT,MUT Tobalaba,7.81E+16,MERMELADA PAPAYA 440 GR,6,"$2,941.00",0,17646,4101007,\Papayas,21,2024
